customer_tweet_id,customer_text,brand_tweet_id,brand_reply,created_at
417243,I had this cancelled September 29th. I spoke to you guys almost an hour ago last.,417244,Thanks for confirming. We'd like our team to look into this directly. Please send us the details here: [URL] ^BH,Tue Oct 10 04:34:27 +0000 2017
264676,I have already update the detail link through FB but everytime i m not getting result.,417261,r details in the link provided above and we'll have the issue checked for you. (2/2) ^KA,Tue Oct 10 06:42:56 +0000 2017
417269,Sure. We ordered a Kodak 40inch Smart TV that got delivered yesterday. But we haven't been able to contact the brand for installation.,417271,I understand your concern. Please contact us here: [URL] so that we can assist you accordingly. ^SC,Tue Oct 10 03:53:39 +0000 2017
417272,Guys. The person we talked to told us this will get sorted in 48hours. Then we get a mail of the same contact no. of Kodak. (1/2),417273,"Sorry to know about the product, Ankit. Please share your details here: [URL] we'll check &amp; assist you. ^SV",Thu Oct 12 16:25:31 +0000 2017
417502,"it is saying i have exceed d purchase limit,but it was my 1st order which cancelled,i tried again nd again got cancelled",417504,we'll get back to you soon. 2/2^AP,Tue Oct 10 08:31:34 +0000 2017
417508,"I'm on a FireStick. Nothing loads other than the home screen. Anything I click app or show never starts. I went over to AppleTV, no issues",417510,"I see, have you tried these helpful steps: [URL] If you have anymore questions, we'd be happy to help! ^GM",Tue Oct 10 04:36:29 +0000 2017
417517,"Yeah, but with a two day range. This was a prime deliver that should have been here today.",417519,"Just to clarify, what is the delivery date shown in your order confirmation e-mail here: [URL] ^JM",Tue Oct 10 04:11:24 +0000 2017
417525,This is your problem to solve. You may choose to solve it or ignore it. I have highlighted it.,417527,Thank you for bringing this to our notice. I've flagged this internally to the concerned team to ensure this is worked 1/2 ^EM,Tue Oct 10 04:48:25 +0000 2017
417543,"si aparece asi,que dice que no se puede enviar a ARG,pero me pone vendido y comprado por anazon.Lo puedo comprar igual?Llegara [URL]",417542,"Hola, Ronaldo. Por favor verifica esta información: [URL] ^JQ",Tue Oct 10 03:48:52 +0000 2017
417774,"asper earlier message, I supposed to get call by this time bit I didn't get any thing till now..... could you please expedite?",417769,You should've received an email correspondence from us here: [URL] please refer. ^AG,Thu Sep 28 08:26:00 +0000 2017
417773,"hi, it's three months, I didn't get ant solution to my problem. I don't have time and patience any money to follow up (1/4)",417775,Sorry for the stretch. Please check our correspondence here: here: [URL] and reply for further queries. ^GS,Tue Oct 10 04:49:05 +0000 2017
417782,"for you dealing with vendors and make him accept is not big deal, why do you keep the cap of 30 days",417784,"As informed earlier, please respond to the email correspondence which has been sent to you. We'll check and help you further.^OS",Tue Oct 10 14:39:50 +0000 2017
417785,I couldn't find reply option to do it......,417788,You can revert to the email sent by going to our message center here: [URL] ^KS,Tue Oct 10 15:33:00 +0000 2017
417786,"where ever the response, matter would be same right? I couldn't do reply there, so please do act positively",417789,"As you have replied to the email, our team will get back to you. Request you to wait. Appreciate your understanding.^OS",Wed Oct 11 13:41:30 +0000 2017
417790,when can I expect the reply? 3 days crossed already . I am waiting for your quick positive reply. [URL],417791,"Sorry this is taking longer than usual, our team is actively working on this and we'll revert to you soon. ^MS",Sat Oct 14 17:15:06 +0000 2017
417793,how many days do you need to resolve this? [URL],417795,Sorry for the stretch. Please check our correspondence here: here: [URL] and reply for further concern. ^EM,Thu Oct 26 06:12:29 +0000 2017
417799,I fed up with you. Next I will go to consumer court and will logde a cheating case as I have all the supportive proofs (2/2).,417803,"If you have replied to the correspondence, we will get back to you soon. Appreciate your patience. ^BV",Thu Oct 26 14:12:33 +0000 2017
417800,I didn't get any reply. Plz assign one authorized official to resolve this. Otherwise how many days stretch like this (1/2)?,417805,Sorry for the delay in addressing your concern. Please fill this form: [URL] and I’ll contact you soon. ^MO,Thu Oct 26 14:06:25 +0000 2017
417806,I have filled this form long back....how many times you are asking to repeat? Do you guys want to resolve my issue or not?,417807,The resolution provided in our last email correspondence is the best we could offer in this case. ^HK,Sun Oct 29 04:43:25 +0000 2017
417802,"I didn't get any reply from you since last one month, where as you are asking me to check mail box, how? [URL]",417811,Kindly reply to the last email you had received from social media team. ^AP,Sun Oct 29 04:57:00 +0000 2017
417794,what's the status? [URL],417812,An email has already been sent with a reply. Kindly check it from the link shared here: [URL] ^HR,Thu Oct 26 06:08:32 +0000 2017
417814,what is Twitter handle means please?,417813,"Please don't provide your contact details, we consider it personal information. Our Twitter page is visible to public. ^VN",Mon Sep 25 14:19:00 +0000 2017
417816,"I called many a times and explaining the situation to executive, don't I have any job? I am getting different reply every time.",417815,Sorry for the trouble. Kindly share your details here: [URL] and I'll get back to you. ^HN,Mon Sep 25 12:58:00 +0000 2017
417824,I have it on my amazon accout,417826,Amazon Gift Cards are only able to be used on [URL] More information here: [URL] ^DW,Tue Oct 10 04:43:47 +0000 2017
417828,"I know it is and that's a fact,the last three orders I placed(__email__) there is one issue or the other. #irresponsible",417830,Sorry for the trouble. I'd like to help. Please share your details here: [URL] I'll get in touch with you. ^AK,Tue Oct 10 05:05:09 +0000 2017
417834,Nope keine befragen oder sonstiges. Habe ganz einfach Sonntag bestellt durch Prime sollte es Montag kommen und das ist passiert…,417836,"Was hat man dir mitgeteilt? Etwas abwarten und Ersatz, wenn die Ware nicht kommt? ^TG",Tue Oct 10 10:47:00 +0000 2017
417848,I had spoken to customer service 10 days ago and they promised a revert for fire stick Please advise,417847,and we'll reach out to you. (2/2) ^VM,Tue Oct 10 04:08:54 +0000 2017
417853,Three unsuccessful tries to reach to customer care. I guess it's your time to handle it internally. Should I drop a mail to Jeffb?,417854,Sorry for the delay. Provide us your details in the link given to you earlier so that we can assist you further. ^GU,Tue Oct 10 06:17:26 +0000 2017
417856,Where is customer obsession my dear @115850 @AmazonHelp,417857,We haven't received your details. Kindly share your details and we'll get in touch with you soon. ^AK,Wed Oct 11 07:07:35 +0000 2017
417858,please refer to the first tweet in the series. First you don't deliver and then you ask same details multiple times,417859,please share your details in the link provided earlier and then we'll have the issue checked for you. (2/2) ^KA,Wed Oct 11 07:22:00 +0000 2017
417862,will the fire Tv 4k+echo dot bundle be available in germany? can't seem to find the bundle offer on the webpage,417861,Aktuell ist noch nichts bekannt. Einfach ab und an einen Blick auf unsere Website werfen. Tollen Start in den Tag! ^TG,Tue Oct 10 04:06:28 +0000 2017
415128,There is no Dewali offer??? It's is in proper,417869,would be displayed on the product detail page. 2/2 ^GK,Tue Oct 10 04:03:00 +0000 2017
417873,Hey @AmazonHelp I've literally been sent the wrong flavor of @214701 twice now because they've been mislabeled.,417871,I'm so sorry for the mix up! Have you had a chance to report this to us? You can reach us here: [URL] ^GM,Tue Oct 10 04:02:01 +0000 2017
417872,"Yes I did this the first time I received the wrong item, they sent me a replacement but it was still the wrong item.",417874,Have you reported the second time to us at all yet? We'd like to look deeper into this and get it taken care of. ^DW,Tue Oct 10 04:27:27 +0000 2017
417875,Yep just sent the latest report in.,417876,"Thanks for the update. Please keep us posted on the outcome of the e-mail, we want to make sure it's looked into. ^BH",Tue Oct 10 04:47:55 +0000 2017
417877,Hi there! Support emailed me today and offered to either refund or replace the item and I chose to replace it but no tracking has been sent.,417878,We appreciate you contacting us. Is there a replacement order visible here: [URL] ^GG,Wed Oct 11 05:02:24 +0000 2017
417879,Nope. I can only see previous orders.,417880,We'd be happy to take a look on your behalf. Please relay your info to us securely here: [URL] ^MV,Wed Oct 11 05:12:34 +0000 2017
417881,Details have been sent. Thanks for the quick response!,417882,"Thank you, we will be in contact with you directly. ^NV",Wed Oct 11 05:24:31 +0000 2017
418132,Pero me pareció pésimo el servicio la verdad Por no haberme avisado y por que necesitaba los pedidos con urgencia,418130,Lamentamos lo sucedido. Te sugerimos reportar lo sucedido a nuestro Servicio de atención al cliente ([URL] ^HC,Tue Oct 03 16:52:00 +0000 2017
418159,Not yet. Hardly the point. System told me all day they'd be here by 8pm 10/9. How do we plan around b#$@4037!t estimates?,418161,Our team would like to make sure this is addressed! Please provide details of your experience here: [URL] ^WT,Tue Oct 10 04:51:00 +0000 2017
418164,"if a package w/ one-day shipping is supposed to arrive tonight at 9pm, but is in transit to carrier RN, will they deliver tmrw?",418162,I'm sorry for the delay! Late packages typically arrive the next day by 8 PM. Please keep us posted on its arrival. ^JM,Tue Oct 10 04:24:00 +0000 2017
418163,Cool cool. Thanks!!,418165,You're welcome! Have a great rest of your night. ^JM,Tue Oct 10 04:33:00 +0000 2017
418174,Why this targeted ads on your website? you don't have money or what? 👎@115850 [URL],418173,Please share your feedback in 'Ad feedback' provided below the advertisement and the concerned team would review it. ^KA,Tue Oct 10 04:18:57 +0000 2017
418176,Sockong for me as well. Just dropped a mail.,418178,Thanks for letting us know. Our support team will revert to you with an update on priority.^RS,Tue Oct 10 05:11:00 +0000 2017
418179,No updates yet.,418180,Please check here: [URL] do keep us posted. (2/2) ^KA,Wed Oct 11 04:20:00 +0000 2017
418183,Can it deliver to a vessel offshore?,418185,"To discuss specifics, please contact us directly here: [URL] 😊 ^LB",Sat Oct 14 14:19:28 +0000 2017
418419,"already got it resolved with chat support, thanks though",418418,"Thanks for keeping us posted. If you need any further assistance, please let us know! ^BH",Tue Oct 10 04:38:00 +0000 2017
418425,I ordered some stuff from Amazon and it showed that it will be sent by fedex today but i didn't receive any call from fedex but a text shown,418428,Please connect with our support team here: [URL] for further assistance on it. ^RW,Tue Oct 10 05:22:00 +0000 2017
418430,Yeah. Ordered same day delivery and now the status says by 10/11.,418432,This isn't the experience we want you to have. Which carrier was used? You can check here: [URL] ^BH,Tue Oct 10 05:04:33 +0000 2017
418436,He came just 4 hours early for the pickup...anyways...problem solved on its own :D Thanks!,418438,You're welcome. Thanks for keeping us posted. ^GK,Tue Oct 10 05:18:00 +0000 2017
418777,"Hey @115821 @AmazonHelp I paid for one day shipping today, in the morning, and I just got notified that it'll be delivered by Wednesday.",418775,I'm sorry for the delivery issues! What's the status of your order and who's the carrier here: [URL] ^WT,Tue Oct 10 04:56:00 +0000 2017
418776,Already handled lol,418778,Glad to hear it! Let us know if you have any questions. ^DW,Tue Oct 10 05:19:05 +0000 2017
418780,"Status says, ""Delivered yesterday"" but I didn't receive anything yet. Please assist.",418779,Apologies for the unpleasant experience. Kindly reach our support team here: [URL] We'll have it checked. ^GS,Tue Oct 10 04:54:29 +0000 2017
418782,Thank you very much :),418781,You're welcome! Please let us know if you have any other questions! ^BH,Tue Oct 10 04:53:28 +0000 2017
418784,is it possible to send clothing as a gift?,418783,Definitely! Most items can be marked as a gift. You can learn more about sending gifts here: [URL] ^KB,Tue Oct 10 04:16:00 +0000 2017
418793,"Tá bom, #desculpa!",418795,"Não se preocupe, a gente só quer proteger as suas informações. Abraços! ^AZ",Tue Oct 10 13:55:32 +0000 2017
418799,ok let me check with my bank!,418800,"Sure, do keep us posted if the issue still persists. ^AB",Tue Oct 10 05:30:53 +0000 2017
418803,why i can't login to Amazon?? hhhmm cc: @AmazonHelp [URL],418801,I'm sorry for the trouble! Have you reached us by phone to discuss this: [URL] ^ST,Tue Oct 10 04:49:34 +0000 2017
418802,i has sent a message to Amazon.. please reply it :),418804,"Typically, we recommend reaching out via phone for the quickest resolution. Keep us posted on the reply. ^EP",Tue Oct 10 05:08:38 +0000 2017
418805,"sorry, i can't contact you because i'm from Indonesia XD",418806,Have you been in touch with us via chat or email here: [URL] ?^CD,Tue Oct 10 05:24:08 +0000 2017
418808,Is this recommended way to update delivery status so that there is no remark against delivery guy delaying delivery2/n,418807,Sorry for the bad experience. Kindly report this to our support team here: [URL] and we'll look into it. ^AK,Tue Oct 10 04:47:55 +0000 2017
418810,960071223,418813,We cannot access your account over Twitter. Please share your details in the link shared earlier. ^HN,Tue Oct 10 10:19:00 +0000 2017
418814,am tired calling ur customer services they are giving the different excuses everytime n,418815,"I do get your concern, please share your details in the above link and we'll check this for you. ^HN",Tue Oct 10 10:55:00 +0000 2017
418816,WTF I have return the product back to u and u are not returning my money bloody choor,418817,Have you shared your details through the secured link as requested? ^HK,Tue Oct 10 11:23:00 +0000 2017
418811,Call me at 9560071223 I have been calling u from last 10 days. u are giving different excuses,418818,"Sorry to know that. I'd like to assist you on this, please share your details here: [URL] 1/2 ^PS",Tue Oct 10 05:43:28 +0000 2017
418823,Worried if phone used for any anti social activities then who will take the responsibility?,418825,Is there tracking available here: [URL] ^PK,Tue Oct 10 05:32:00 +0000 2017
418830,still no help from you people.....@15471 these people doesn't provide any help to sellers on their portal [URL],418828,Sorry for the delay. Please revert to the email you've received from our team and we'll have this checked for you. ^KA,Tue Oct 10 04:44:52 +0000 2017
418829,Should I expect any help further ?,418831,"I get your concern, Vatsal. Once we receive your reply, we'll check and assist you. Rest assured. ^SV",Wed Oct 25 19:59:33 +0000 2017
418832,I already replied,418833,"Thank you, Vatsal. As informed, we'll check your concern and assist you further. ^SV",Wed Oct 25 20:08:23 +0000 2017
418984,Details shared,418982,Thanks for sharing the details. We're looking into the issue and shall get back to you soon. ^SH,Sun Oct 01 05:52:00 +0000 2017
418983,My problem not resolve yet,418985,Kindly revert to the same and we'll reach out to you soon. (2/2) ^VM,Tue Oct 10 05:42:00 +0000 2017
418990,We too tried to be in touch with customer care but instead of helping out they said they don't have any responsibility regarding this...,418992,information. Our Twitter page is public.​ 3/3 ^EM,Tue Oct 10 08:44:00 +0000 2017
418998,It is AMZL US. Said guaranteed today when I placed the order.,419000,Thanks for confirming. Please send us the order details here so we can look into this: [URL] ^BH,Tue Oct 10 05:28:00 +0000 2017
419005,So what ..If I don't like the product then?? I can do the same with other e-commerce and shop as well #BadPolicies #Amazon,419007,I'll be sure to pass on your comments to the concerned team. ^NS,Tue Oct 10 05:53:00 +0000 2017
419008,I've not heard anything from you :-(,419009,We have forwarded your feedback to our team internally. Please refer to the return policies provided earlier. ^SI,Thu Oct 12 08:43:31 +0000 2017
419013,Yes u did. Did i not make it clear pathetic response #CustomerExperience,419015,We're sorry about the miss. Please fill up this form: [URL] We'll reach out to you. ^HK,Tue Oct 10 06:10:24 +0000 2017
419016,You can call me on my mobile pls... This is too complicated... Please address this urgently,419017,We will not be able to access your details from twitter. Please share your details in the link provided earlier. ^AG,Tue Oct 10 06:52:00 +0000 2017
419018,Have already been shared several times over... Some response will help,419019,If you've shared your details on the link provided earlier. Our team will work on it and get back to you. ^PS,Tue Oct 10 07:27:31 +0000 2017
419020,Really hope so. pathetic #CustomerExperience @115850 #online shopping,419021,Sorry for the disappointment. Could you confirm sharing your details in the link provided above by my colleague ^HK? ^KA,Tue Oct 10 08:04:51 +0000 2017
419022,My order id is 405-6190411-6473101,419023,Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. ^SA 2/2,Tue Oct 10 08:33:24 +0000 2017
419025,I don't consider order id personal information,419026,"In the interest of securing your Amazon.in account, we ask you not to share your order details. ^AP",Tue Oct 10 09:32:00 +0000 2017
419027,I find this argument meaningless. If u r not interested in resolving the issue just say so. Even aftr writing to ur customer care no action,419028,"details in the link mentioned earlier by ""HK"" and we'll reach out to you soon. (2/2) ^GK",Tue Oct 10 10:02:00 +0000 2017
419031,my order id is 480-1286753-3115546 n have ordered a phone. I want this product by tomorrow. M also ur prime member. Reply ASAP,419030,"Also, please don't provide your order/account details as we consider them to be personal information. ^HK",Tue Oct 10 05:05:41 +0000 2017
419033,It is given as 14th Oct. I have ordered it on 8th Oct.,419034,Kindly wait until the mentioned time frame. Do keep us posted. Appreciate your patience. ^AK,Tue Oct 10 06:07:00 +0000 2017
419035,This my urgent requirement. Im requesting you to deliver it ASAP.,419036,Kindly stay tuned while we deliver the package soon. (3/3) ^VM,Tue Oct 10 06:37:00 +0000 2017
419039,Any updates regarding the delivery??? Pls help me out. #URGENT,419040,"Please wait till the estimated delivery date, Sumit. We're positive the package will be delivered by then. ^HD",Wed Oct 11 01:07:30 +0000 2017
419041,I want it before that. Being a prime costumer I thought that it will reach me within 2 days. But it is taking 7days.,419042,"Orders are shipped and delivered as per the estimated delivery date. However, we always deliver orders at the earliest. ^NR",Wed Oct 11 01:20:29 +0000 2017
419043,Any updates sir??? Being a prime costumer I din expect to wait that much for a mobile phone. #disappointed,419044,"As requested, please wait till the estimated delivery date and we'll do our best to have it delivered at the earliest. ^HK",Thu Oct 12 07:18:26 +0000 2017
419046,"Prb toujours pas résolu malgré plusieurs appels, mails, et promesses de rappel. En tant que client prime je ne peux pas contacter le SC...",419045,"Bonjour, vous avez essayé le lien ''contacter-nous'' ainsi que le numéro direct et aucun des deux ne fonctionne ?^AR",Tue Oct 10 05:04:33 +0000 2017
419064,__email__,419065,"Please don't provide your account details, as we consider it to be personal information. Our Twitter page is public. (2/2)^AU",Tue Oct 10 06:15:26 +0000 2017
419067,Nobody reverted; what a waste of time #amazon pl stop fooling people and charging extra on name of committed delivery.,419068,"We've received your revert, Subtantar. We'll get in touch with you soon. Appreciate your understanding. ^HD",Wed Oct 11 00:38:27 +0000 2017
419156,this is regarding order 406-5974074-0599563 have received mail on 13th sept that Due to an unexpected technical issue the Amazon,419155,"Also, please don't provide your order details as its considered personal info. Our Twitter page is visible to public. 2/2 ^AB",Tue Oct 10 05:29:00 +0000 2017
419164,My registered number is +917763807072. I purchased bluetooth speaker. Firstly it was duplicate. Second time no promotional benefit given.,419166,"Also, please don't provide your order details, as we consider it to be personal info. Our Twitter page is public. (2/2) ^ST",Tue Oct 10 06:41:34 +0000 2017
419168,May i know the status of my query,419169,Have you shared the details as requested earlier? ^RW,Tue Oct 10 09:18:28 +0000 2017
419170,It is already with your customer care executives. I have given details many times to them. Still result zero,419171,"I'm sorry, we haven't received your details yet. Kindly fill in your details in the link provided &amp; we'll get back to you.^EM",Tue Oct 10 09:58:33 +0000 2017
419172,I have submitted my details.,419173,Thank you. Our team will look into it and get in touch with you. ^NS,Tue Oct 10 10:20:31 +0000 2017
419174,No revert,419175,Kindly provide your details here: [URL] and I'll get back to you. ^SH,Thu Oct 12 05:02:00 +0000 2017
419178,Yes I have reported .they replied with the message of sorry we can't help,419179,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^AK 2/2",Tue Oct 10 06:00:00 +0000 2017
419184,"AMZN Prime members search Amazon in house carrier AMZN L on net. Many, many complaints! Bad service! Do not use!",419183,"My team would like to escalate this. When you have time, please send us your details here: [URL] ^EP",Tue Oct 10 05:23:00 +0000 2017
419186,hey my tracking id is 770445658368 it is supposed to be delivered today. But I have not received number of delivery boy.,419185,"Please don't provide your order details, we consider it as personal information. Our page is visible to the public.(2/2)^MN",Tue Oct 10 05:22:30 +0000 2017
419196,i have ordered i phone7 during diwale sale with citibank credit card 0 cost emi option..payment is not being processed..pl help. [URL],419195,"Hence, please reach out to us from the link here: [URL] to assist further.(2/2)^HR",Tue Oct 10 05:21:30 +0000 2017
419208,Done. Looking Forward best solution from you. TIA.,419210,Thanks for the heads up. We'll check the details and get back to you. . ^RB,Tue Oct 10 12:39:00 +0000 2017
419211,Sounds good. I look forward for the best solution.,419212,We'll be reaching out to you soon with an update. Appreciate your cooperation and understanding. ^MA,Tue Oct 10 19:05:53 +0000 2017
419216,I had ordered a dell Vostro laptop 3468 price 25900 in sale . But mistakenly I cancelled ordered while checking tracking. Then I called,419221,"Apologies for the mix-up, Nitish. We'll not be able to reinstate a cancelled order. Please place a new order in this case. ^HK",Tue Oct 10 06:13:38 +0000 2017
419222,But how customer care giving me 100% surity that they will deliver my laptop in 10 . Just justify this thing.,419223,face an inconvenience in the delivery. Rest assured we'll make sure this is not repeated and we raise the bar higher. (3/3) ^VM,Tue Oct 10 06:32:23 +0000 2017
419226,Ok.. now the piece of laptop is increased and I want to buy laptop same it minimum price . So kindly lower the price of laptop for me,419227,"Unfortunately, we do not have a price match policy. Kindly place a new order. ^PS",Tue Oct 10 06:53:26 +0000 2017
419230,That's why I am saying I have worst experience with #amazon,419231,Apologies for any inconvenience. I'll be sure to share your comments as feedback with the team internally for a review. ^AB,Tue Oct 10 07:26:30 +0000 2017
419240,ur delivery staff falsely update delivery status as addressee not available if they can not make delivery on time 1/n,419239,Have you reached out to our support team here: [URL] for assistance? ^RW,Tue Oct 10 05:15:28 +0000 2017
419243,"I got it today, thanks guys!",419245,Thank you for letting us know! ^SB,Thu Oct 12 01:11:57 +0000 2017
419373,"you failed a cx on ur grt indian fest. being a prime mem, my ord not delivered &amp; your cc is paying 50 bucks as compensation.",419371,"Sorry about the delay, Abhishek. Please share your details here: [URL] and I'll get in touch with you. ^HD",Sun Sep 24 18:41:00 +0000 2017
419374,"Team, is that your cust service just an apology and no action for the delay. Good job guys.",419375,We're sorry for the trouble. Please fill this form: [URL] so we can get this resolved on priority.^RS,Tue Oct 10 06:05:34 +0000 2017
419378,"bad services provided these days by amazon courier services , even they are not able tk share delivery agent contact no.",419376,Apologies for the trouble. We'd like to help. Kindly report this to our support team here: [URL] ^AK,Tue Oct 10 05:43:28 +0000 2017
419377,"I already contact here 3 times from sunday onwards and they replied that today sure it will deliver, now what option I have?",419379,We're sorry to know about this. Please fill this form: [URL] and we'll get this sorted on priority.^RS,Tue Oct 10 06:47:31 +0000 2017
419386,"Tired with Amazon customer care, every one passing wrong information even more than 10 call to customers care.@115850 @115821 @AmazonHelp",419383,Apologies for the hassle. I’d like to help you; please fill this form: [URL] and I’ll assist you right away. ^SF,Tue Oct 10 05:43:28 +0000 2017
419393,"Books. Btw, thanks for the info.",419395,"Which Amazon marketplace are you wanting to purchase from (.com/.co.uk, etc.)? Payment options info: [URL] ^MV",Tue Oct 10 05:52:25 +0000 2017
419396,"If I'm not mistaken, (co.uk). Thanks again for the help. This really help me a lot. Thank you",419397,You're very welcome. ^NV,Tue Oct 10 05:56:53 +0000 2017
400341,"its 10:30 am next day, package is not yet delivered. You missed all commitments. What's going on exactly? Is there any ETA?",419404,Apologies! Could you please check and confirm if you've received any correspondence from us here: [URL] ? ^AB,Tue Oct 10 05:39:32 +0000 2017
419405,"Package was delivered at 10:42 am. Thanks for your help. Nonetheless, it wasn't a satisfactory experience after a decade long relationship.",419406,Thank you keeping us posted. I'll pass along your comments to our team and we'll work on providing better experience. ^GK,Tue Oct 10 06:51:00 +0000 2017
419415,This is typical reply :) this is nothing to do with traffic. U tried it before replying? @115850 @AmazonHelp #SoftwareTesting #Quality,419417,Please contact us here: [URL] so that our support team can assist you further with this.^RS,Tue Oct 10 07:08:00 +0000 2017
419419,"Ok, but what about resolution of d problem? Such malpractice is also nt acceptable does @115821 do such false status updates in USA as well?",419421,your details from the link here: [URL] and we will assist you accordingly.(2/2)^HR,Tue Oct 10 06:41:00 +0000 2017
419428,"not able to track my order for prime member,delivery date was 9th oct",419425,We're sorry for the miss. We request you to please reach us here: [URL] so we could get this sorted right away.^RS,Tue Oct 10 05:37:00 +0000 2017
419430,They explained there was a 24hr turnaround for the process....not explaining about blocking the russian email etc.....,419433,"Have you received an email from the account specialist? If not, please check your spam/junk folder. ^PK",Tue Oct 10 08:03:52 +0000 2017
419431,Yes but no urgency / grasp of how serious the issue was...expected a fraud process of some sort as they now have our address and card info,419434,The Account Specialists will investigate and contact you - pls keep checking your emails ^TD,Tue Oct 10 08:06:31 +0000 2017
419435,We have email and stiill not right we could do with speaking to a person now. Our account is still showing wrong details HELP!,419436,Have you responded to the email with the correct information? Our Acc Specialists don't have phone access ^AS,Tue Oct 10 08:43:00 +0000 2017
419437,"We are trying to follow - but it is bringing fwd wrong acct ie no prime, no orders. We are prime for &gt;3yrs and havr made 66 orders in 2017",419438,Please contact us again so we can investigate: [URL] ^TD,Tue Oct 10 08:57:37 +0000 2017
419439,We have cancelled all our cards,419442,Have you also changed the password on the account? ^PK,Tue Oct 10 09:17:33 +0000 2017
419446,Oreder id 404-4567077-6837948 I didn’t get my refund please send it @115850 @AmazonHelp,419445,"Please don't provide your order details, we consider it as personal information. Our page is visible to the public.(2/2)^MN",Tue Oct 10 05:35:29 +0000 2017
419449,They are also not able to solve the issue...,419451,I'll reach out to you with an update soon. 2/2 ^EM,Tue Oct 10 07:23:00 +0000 2017
419454,Is there only one winner in every contest?,419453,Kindly refer to the link to know more about the contests here: [URL] ^AK,Tue Oct 10 05:33:30 +0000 2017
419464,Received replacement. TY I would recommend to have some kind of authentication from customer end before agents can mark product as delivered,419467,We're glad your concern is resolved. We'll be sure to review your comments as a feedback internally. ^YP,Wed Oct 11 13:13:33 +0000 2017
419465,Already in discussion with amazon. They need time to investigate this. I Ordered by taking #PRIME because needed on urgent. Can't wait more,419468,Sorry to know about the order delay. Please share your details here: [URL] and we'll have the issue checked. ^KA,Tue Oct 10 09:36:30 +0000 2017
419469,"How many times shall I report? Reported 10 times+. He calls &amp; asks to meet on the street &amp; if refused, sends ""product delivered"" &amp; leaves.",419470,"look into this, kindly drop in your details here: [URL] and I'll reach out to you at the earliest. 3/3 ^EM",Tue Oct 10 06:24:00 +0000 2017
419578,"It is not about Self return policy, it is about the unprofessional behavior to accepted the shipment at earlier mentioned location",419580,here: [URL] we'll help. (2/2)^AP,Tue Oct 10 07:10:32 +0000 2017
419582,How to reach to support team what is the contact number?,419583,"Please use the link provided earlier and by selecting appropriate options of your choice, you'll be connected to our support. ^GS",Tue Oct 10 13:51:00 +0000 2017
419585,"BTW I have shared my concerns , do you want me again dish out same story to your support team??",419586,Please call us here: [URL] and we'll assist you. ^NR,Tue Oct 10 17:35:29 +0000 2017
419590,Mil gracias y excelente servicio me encantan,419588,"¡Bienvenida a la familia Kindle, Ana! Vas a ver que serán grandes compañeros a partir de ahora ^AR [URL]",Tue Oct 10 05:53:55 +0000 2017
419597,finally pckg was declared undeliverable for reasons unknown.asked your rep to cancel the order to avoid further headache.Annoying!,419599,and we are unable to re-ship them. I'll be sure to forward your comments as a feedback to the right teams internally.(3/3)^HR,Wed Oct 11 06:52:26 +0000 2017
419602,No need to re-ship I will buy it offline...at least I will get the item right after I make the payment,419603,The resolution provided earlier is the best we could offer at this point. ^AH,Wed Oct 11 10:45:31 +0000 2017
419611,i have not received this order yet i paid 100rs extra for one day delivery. #4__credit_card__ order ID [URL],419610,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. (2/2)^AU",Tue Oct 10 05:48:34 +0000 2017
419615,Almost 11 PM and still haven’t heard anything....,419613,Is there any update on the order tracking?^CD,Tue Oct 10 05:47:52 +0000 2017
419614,"No there is not. It still says not yet shipped, even though I was told by customer service that it would ship today, October 9th",419616,Can you contact us via the below link and we can investigate this further for you: [URL] Thank you. ^NV,Tue Oct 10 06:39:57 +0000 2017
419617,"I’ve chatted with CS in the app, and I asked for an email confirmation, but I have not received anything",419618,How long ago did the chat end? ^BM,Tue Oct 10 06:47:31 +0000 2017
419619,Almost 5 hours ago,419620,Thanks. Please get in touch here and I'll have a specialist look into this for you: [URL] ^BM,Tue Oct 10 06:54:27 +0000 2017
419630,Euer Assistant hat leichte Sprachfehler. ^_^ [URL],419629,"Danke dir für den Hinweis. Gib dies bitte als ""Feedback"" weiter, dann kommt es direkt bei den zuständigen Kollegen an. Gruß ^TR",Tue Oct 10 05:47:25 +0000 2017
419637,I HV never seen such morons work at ur customer service. U guys r so pathetic dat u can't even pick 1 product,419635,Please confirm if you've shared your details using the link provided earlier by 'SB' so we could get this resolved.(2/2)^RS,Tue Oct 10 05:46:27 +0000 2017
419636,Yes Hv shared my details hell lot of time. Last 2 CCE name was Akshay and Prabhu who handled my issue. Commonsense is lacking in ur process,419638,Thank you for sharing your details. Our support team will be getting in touch with you soon. ^GU,Tue Oct 10 06:57:30 +0000 2017
419643,"Here's my order no. 4__credit_card__. Two times defective product was delivered to me. Kindly refund my money in my bank A/c, not in wallet",419646,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM",Tue Oct 10 07:28:00 +0000 2017
419818,hi @AmazonHelp my package was supposed to come the 6th and it's currently the 9th 🙃,419816,Hey- Has any update been provided regarding your delivery? Who is the carrier for the order? ^NV,Tue Oct 10 06:13:38 +0000 2017
